Totalt kapital på Avanza;Totalt kapital i Auto;Kapital i Avanza Auto 1;Kapital i Avanza Auto 2;Kapital i Avanza Auto 3;Kapital i Avanza Auto 4;Kapital i Avanza Auto 5;Kapital i Avanza Auto 6;Kapital i aktier;Kapital i fonder (inklusive Auto);Kund sedan år;Kön;Åldersintervall;Inloggade dagar senaste månaden
21000;9000;0;0;0;0;0;9000;4000;18000;2019;Man;41-50;1
14000;0;0;0;0;0;0;0;0;14000;2009;Man;11-17;0
9000;0;0;0;0;0;0;0;9000;0;2021;Man;41-50;7
261000;59000;0;0;0;59000;0;0;75000;145000;2018;Man;18-30;18
35000;0;0;0;0;0;0;0;0;35000;2014;Man;41-50;0
2000;0;0;0;0;0;0;0;0;0;2016;Man;18-30;3
72000;0;0;0;0;0;0;0;71000;0;2021;Kvinna;41-50;1
62000;0;0;0;0;0;0;0;55000;7000;2020;Kvinna;41-50;1
15000;0;0;0;0;0;0;0;7000;0;2020;Kvinna;18-30;12
8000;0;0;0;0;0;0;0;7000;0;2019;Man;11-17;0
20000;0;0;0;0;0;0;0;6000;1000;2021;Man;31-40;23
79000;0;0;0;0;0;0;0;78000;0;2017;Man;41-50;24
0;0;0;0;0;0;0;0;0;0;2015;Kvinna;31-40;0
508000;144000;0;0;0;0;0;144000;0;444000;2018;Man;51-60;9
1465000;0;0;0;0;0;0;0;2930000;0;2016;Man;18-30;23
7000;0;0;0;0;0;0;0;7000;0;2020;Man;11-17;4
0;0;0;0;0;0;0;0;0;0;2011;Kvinna;41-50;0
1000;1000;0;0;1000;0;0;0;0;1000;2017;Man;18-30;0
85000;32000;0;0;0;11000;20000;0;43000;32000;2013;Man;51-60;4
496000;0;0;0;0;0;0;0;161000;335000;2018;Man;18-30;25
71000;0;0;0;0;0;0;0;0;71000;2008;Kvinna;41-50;0
9000;0;0;0;0;0;0;0;0;0;2015;Kvinna;18-30;1
1000;0;0;0;0;0;0;0;1000;0;2021;Kvinna;31-40;2
15000;0;0;0;0;0;0;0;6000;8000;2020;Kvinna;51-60;0
310000;0;0;0;0;0;0;0;20000;126000;2017;Man;41-50;28
0;0;0;0;0;0;0;0;0;0;2020;Man;18-30;0
386000;0;0;0;0;0;0;0;295000;173000;2016;Kvinna;31-40;3
6000;0;0;0;0;0;0;0;5000;0;2021;Man;31-40;25
1781000;0;0;0;0;0;0;0;1069000;547000;2013;Kvinna;61-70;20
81000;0;0;0;0;0;0;0;0;70000;2013;Man;31-40;16
54000;0;0;0;0;0;0;0;18000;0;2020;Man;41-50;19
31000;0;0;0;0;0;0;0;29000;1000;2016;Kvinna;31-40;23
232000;0;0;0;0;0;0;0;22000;135000;2017;Kvinna;18-30;6
5440000;156000;0;0;0;0;156000;0;1202000;4235000;2013;Man;61-70;3
1386000;0;0;0;0;0;0;0;1386000;0;2018;Kvinna;18-30;20
245000;27000;1000;0;0;3000;0;23000;76000;82000;2007;Kvinna;41-50;20
18000;0;0;0;0;0;0;0;18000;0;2021;Man;31-40;30
39000;0;0;0;0;0;0;0;4000;35000;2018;Kvinna;41-50;15
58000;0;0;0;0;0;0;0;0;0;2021;Kvinna;18-30;0
2000;0;0;0;0;0;0;0;0;0;2021;Man;31-40;9
22000;0;0;0;0;0;0;0;22000;0;2021;Kvinna;41-50;2
2000;0;0;0;0;0;0;0;1000;1000;2016;Man;41-50;27
81000;0;0;0;0;0;0;0;60000;21000;2020;Kvinna;31-40;19
143000;0;0;0;0;0;0;0;19000;73000;2018;Kvinna;51-60;2
815000;126000;0;0;0;0;126000;0;488000;281000;2020;Man;18-30;24
67000;1000;0;0;0;0;0;1000;0;67000;2015;Kvinna;61-70;4
13000;0;0;0;0;0;0;0;11000;0;2021;Kvinna;51-60;0
37000;0;0;0;0;0;0;0;32000;0;2014;Kvinna;61-70;0
1000;0;0;0;0;0;0;0;0;0;2020;Man;31-40;1
114000;0;0;0;0;0;0;0;0;98000;2017;Kvinna;18-30;0
30000;0;0;0;0;0;0;0;0;27000;2009;Kvinna;61-70;20
0;0;0;0;0;0;0;0;0;0;2020;Kvinna;18-30;0
520000;0;0;0;0;0;0;0;520000;0;2018;Man;41-50;18
199000;0;0;0;0;0;0;0;92000;0;2012;Man;71-80;2
65000;0;0;0;0;0;0;0;0;65000;2006;Kvinna;71-80;2
13000;0;0;0;0;0;0;0;0;13000;2021;Man;18-30;19
11000;0;0;0;0;0;0;0;0;0;2015;Man;41-50;0
0;0;0;0;0;0;0;0;0;0;2014;Man;41-50;0
1000;0;0;0;0;0;0;0;1000;0;2021;Man;18-30;0
1000;0;0;0;0;0;0;0;0;1000;2016;Man;51-60;8
128000;0;0;0;0;0;0;0;0;128000;2016;Man;31-40;20
279000;0;0;0;0;0;0;0;0;277000;2014;Kvinna;31-40;2
62000;0;0;0;0;0;0;0;5000;24000;2021;Man;31-40;24
25000;0;0;0;0;0;0;0;25000;0;2008;Man;51-60;21
192000;0;0;0;0;0;0;0;0;192000;2016;Kvinna;18-30;1
7000;0;0;0;0;0;0;0;7000;0;2020;Kvinna;31-40;7
15000;0;0;0;0;0;0;0;5000;10000;2021;Man;31-40;18
8000;0;0;0;0;0;0;0;0;8000;2021;Kvinna;11-17;10
596000;0;0;0;0;0;0;0;594000;0;2015;Man;18-30;22
201000;0;0;0;0;0;0;0;200000;0;2019;Kvinna;41-50;18
184000;0;0;0;0;0;0;0;154000;0;2020;Man;61-70;22
456000;0;0;0;0;0;0;0;454000;0;2018;Man;18-30;9
0;0;0;0;0;0;0;0;0;0;2017;Kvinna;31-40;0
559000;0;0;0;0;0;0;0;394000;163000;2015;Man;41-50;23
0;0;0;0;0;0;0;0;0;0;2020;Man;18-30;0
75000;0;0;0;0;0;0;0;39000;36000;2015;Man;31-40;26
2000;0;0;0;0;0;0;0;0;0;2014;Man;51-60;4
1000;0;0;0;0;0;0;0;1000;0;2016;Kvinna;61-70;0
373000;0;0;0;0;0;0;0;0;373000;2015;Man;81-90;10
181000;0;0;0;0;0;0;0;0;181000;2010;Kvinna;51-60;0
69000;29000;0;0;0;0;29000;0;0;69000;2018;Kvinna;31-40;0
69000;47000;0;0;0;0;0;47000;2000;67000;2020;Kvinna;18-30;1
801000;0;0;0;0;0;0;0;581000;0;2016;Man;18-30;31
5000;0;0;0;0;0;0;0;3000;2000;2018;Man;41-50;8
833000;0;0;0;0;0;0;0;667000;53000;2008;Man;61-70;24
943000;0;0;0;0;0;0;0;29000;673000;2008;Man;31-40;11
23000;0;0;0;0;0;0;0;21000;2000;2020;Kvinna;41-50;4
689000;0;0;0;0;0;0;0;355000;54000;2020;Man;51-60;27
4000;0;0;0;0;0;0;0;0;4000;2019;Man;18-30;1
11000;9000;0;9000;0;0;0;0;1000;10000;2020;Man;31-40;24
649000;0;0;0;0;0;0;0;291000;237000;2005;Man;41-50;3
30000;0;0;0;0;0;0;0;23000;3000;2021;Man;51-60;9
2773000;228000;228000;0;0;0;0;0;0;2375000;2016;Företag;-;0
398000;0;0;0;0;0;0;0;398000;0;2015;Man;18-30;18
4000;0;0;0;0;0;0;0;4000;0;2021;Man;18-30;4
3000;0;0;0;0;0;0;0;0;3000;2019;Man;51-60;2
1098000;0;0;0;0;0;0;0;177000;900000;2018;Man;31-40;15
111000;0;0;0;0;0;0;0;0;110000;2009;Man;11-17;0
17000;0;0;0;0;0;0;0;8000;0;2021;Man;18-30;11
261000;0;0;0;0;0;0;0;1000;249000;2016;Man;31-40;16
9000;0;0;0;0;0;0;0;0;9000;2021;Kvinna;41-50;2
14000;0;0;0;0;0;0;0;0;14000;2005;Man;71-80;0
21000;0;0;0;0;0;0;0;9000;10000;2020;Man;11-17;0
60000;0;0;0;0;0;0;0;0;60000;2021;Man;51-60;26
10000;0;0;0;0;0;0;0;10000;0;2002;Man;51-60;21
0;0;0;0;0;0;0;0;0;0;2021;Kvinna;18-30;0
1000;0;0;0;0;0;0;0;0;0;2010;Man;71-80;0
1000;0;0;0;0;0;0;0;1000;0;2013;Man;41-50;0
1071000;49000;0;0;0;0;0;49000;280000;751000;2011;Man;31-40;30
482000;0;0;0;0;0;0;0;248000;231000;2009;Man;41-50;4
83000;0;0;0;0;0;0;0;2000;81000;2018;Kvinna;31-40;1
6000;0;0;0;0;0;0;0;4000;2000;2021;Man;31-40;27
38000;0;0;0;0;0;0;0;17000;10000;2020;Man;18-30;4
0;0;0;0;0;0;0;0;0;0;2019;Man;18-30;0
326000;0;0;0;0;0;0;0;209000;116000;2017;Kvinna;18-30;6
261000;9000;0;0;0;0;0;9000;55000;160000;2017;Man;41-50;8
59000;0;0;0;0;0;0;0;42000;15000;2020;Kvinna;18-30;21
0;0;0;0;0;0;0;0;0;0;2021;Kvinna;41-50;0
2000;0;0;0;0;0;0;0;0;0;2021;Man;41-50;2
884000;0;0;0;0;0;0;0;66000;818000;2012;Man;31-40;23
1000;0;0;0;0;0;0;0;0;0;2015;Kvinna;61-70;0
23000;0;0;0;0;0;0;0;0;22000;2020;Kvinna;18-30;3
0;0;0;0;0;0;0;0;0;0;2020;Kvinna;31-40;1
423000;23000;0;0;0;0;18000;4000;62000;300000;2019;Kvinna;51-60;1
0;0;0;0;0;0;0;0;0;0;2016;Man;31-40;0
29000;0;0;0;0;0;0;0;26000;3000;2020;Kvinna;41-50;5
5668000;0;0;0;0;0;0;0;0;5668000;2017;Kvinna;71-80;3
1587000;0;0;0;0;0;0;0;1191000;0;2009;Man;31-40;27
56000;0;0;0;0;0;0;0;51000;5000;2019;Man;18-30;15
1418000;0;0;0;0;0;0;0;0;1417000;2010;Man;51-60;0
1196000;0;0;0;0;0;0;0;216000;979000;2016;Man;31-40;24
2000;0;0;0;0;0;0;0;1000;2000;2021;Kvinna;18-30;4
391000;0;0;0;0;0;0;0;187000;201000;2009;Kvinna;41-50;12
78000;0;0;0;0;0;0;0;0;78000;2017;Man;18-30;9
323000;0;0;0;0;0;0;0;298000;0;2019;Man;18-30;26
11000;0;0;0;0;0;0;0;2000;8000;2021;Kvinna;18-30;23
385000;0;0;0;0;0;0;0;382000;3000;2018;Man;18-30;31
2925000;0;0;0;0;0;0;0;2770000;0;2002;Man;81-90;0
6000;0;0;0;0;0;0;0;0;6000;2016;Man;51-60;0
409000;0;0;0;0;0;0;0;409000;0;2018;Man;41-50;17
0;0;0;0;0;0;0;0;0;0;2013;Man;31-40;0
607000;0;0;0;0;0;0;0;242000;346000;2015;Kvinna;41-50;23
70000;0;0;0;0;0;0;0;43000;26000;2021;Kvinna;18-30;6
3000;3000;0;0;0;0;0;3000;0;3000;2019;Man;11-17;6
118000;0;0;0;0;0;0;0;117000;0;2015;Man;41-50;22
201000;0;0;0;0;0;0;0;150000;51000;2017;Man;18-30;23
44000;0;0;0;0;0;0;0;29000;12000;2012;Man;31-40;27
623000;0;0;0;0;0;0;0;0;623000;2021;Man;31-40;6
1053000;143000;0;0;0;0;143000;0;0;1053000;2017;Kvinna;41-50;3
0;0;0;0;0;0;0;0;0;0;2001;Man;71-80;0
189000;0;0;0;0;0;0;0;27000;161000;2015;Kvinna;31-40;8
35000;0;0;0;0;0;0;0;17000;18000;2021;Man;18-30;18
8000;0;0;0;0;0;0;0;8000;0;2021;Man;11-17;14
6000;0;0;0;0;0;0;0;0;6000;2016;Kvinna;51-60;0
75000;0;0;0;0;0;0;0;73000;2000;2020;Man;41-50;11
0;0;0;0;0;0;0;0;0;0;2021;Man;18-30;4
5696000;0;0;0;0;0;0;0;2397000;3297000;2005;Man;71-80;22
152000;0;0;0;0;0;0;0;0;141000;2015;Kvinna;61-70;0
12000;0;0;0;0;0;0;0;12000;0;2019;Man;18-30;10
133000;0;0;0;0;0;0;0;79000;0;2015;Man;31-40;5
381000;0;0;0;0;0;0;0;142000;149000;2020;Kvinna;51-60;8
56000;0;0;0;0;0;0;0;18000;27000;2019;Man;41-50;10
142000;0;0;0;0;0;0;0;0;142000;2009;Man;61-70;0
7374000;0;0;0;0;0;0;0;7005000;105000;2010;Kvinna;51-60;16
1287000;0;0;0;0;0;0;0;1112000;80000;2013;Man;41-50;28
346000;0;0;0;0;0;0;0;300000;24000;2018;Man;41-50;21
179000;0;0;0;0;0;0;0;78000;90000;2015;Man;31-40;4
0;0;0;0;0;0;0;0;0;0;2021;Man;18-30;0
20000;0;0;0;0;0;0;0;0;20000;2019;Man;18-30;4
65000;34000;0;0;0;0;34000;0;3000;62000;2016;Kvinna;18-30;1
176000;0;0;0;0;0;0;0;0;176000;2016;Man;31-40;1
321000;0;0;0;0;0;0;0;135000;184000;2018;Man;51-60;6
38000;0;0;0;0;0;0;0;30000;0;2005;Man;61-70;9
27000;0;0;0;0;0;0;0;27000;0;2020;Man;41-50;22
1000;0;0;0;0;0;0;0;1000;0;2016;Kvinna;41-50;0
12000;0;0;0;0;0;0;0;7000;5000;2020;Man;41-50;2
13000;13000;0;2000;0;0;0;11000;0;13000;2020;Kvinna;18-30;3
49000;0;0;0;0;0;0;0;20000;0;2021;Man;18-30;27
388000;0;0;0;0;0;0;0;0;388000;2017;Man;31-40;1
55000;0;0;0;0;0;0;0;41000;9000;2021;Man;18-30;20
430000;0;0;0;0;0;0;0;407000;0;2021;Man;31-40;22
0;0;0;0;0;0;0;0;0;0;2008;Man;11-17;0
1000;0;0;0;0;0;0;0;0;1000;2020;Kvinna;18-30;5
951000;0;0;0;0;0;0;0;1307000;0;2007;Man;41-50;23
94000;0;0;0;0;0;0;0;22000;72000;2014;Man;18-30;20
99000;0;0;0;0;0;0;0;29000;70000;2020;Man;18-30;5
267000;0;0;0;0;0;0;0;0;0;2020;Företag;-;21
55000;0;0;0;0;0;0;0;0;36000;2017;Kvinna;61-70;0
200000;0;0;0;0;0;0;0;76000;17000;2018;Man;51-60;30
26000;13000;0;0;0;0;0;13000;0;16000;2020;Kvinna;41-50;1
123000;0;0;0;0;0;0;0;2000;121000;2017;Kvinna;18-30;3
30000;0;0;0;0;0;0;0;0;30000;2021;Kvinna;11-17;0
534000;0;0;0;0;0;0;0;533000;0;2003;Man;41-50;12
205000;0;0;0;0;0;0;0;203000;0;2012;Man;11-17;24
1396000;0;0;0;0;0;0;0;47000;1327000;2005;Man;41-50;0
98000;0;0;0;0;0;0;0;0;82000;2009;Kvinna;11-17;0
745000;0;0;0;0;0;0;0;465000;0;2020;Man;61-70;21
370000;0;0;0;0;0;0;0;105000;263000;2008;Kvinna;11-17;0
0;0;0;0;0;0;0;0;0;0;2016;Man;18-30;0
67000;65000;0;57000;0;0;9000;0;0;65000;2019;Kvinna;51-60;2
8000;0;0;0;0;0;0;0;0;8000;2021;Kvinna;31-40;2
4000;0;0;0;0;0;0;0;0;4000;2021;Kvinna;18-30;2
0;0;0;0;0;0;0;0;0;0;2000;Man;51-60;0
509000;0;0;0;0;0;0;0;0;509000;2000;Man;71-80;10
40000;0;0;0;0;0;0;0;40000;0;2020;Kvinna;41-50;17
54000;0;0;0;0;0;0;0;51000;3000;2018;Man;0-10;0
242000;0;0;0;0;0;0;0;242000;0;2021;Man;31-40;28
17000;0;0;0;0;0;0;0;17000;0;2003;Man;41-50;0
85000;0;0;0;0;0;0;0;10000;74000;2019;Kvinna;18-30;4
226000;0;0;0;0;0;0;0;1000;225000;2020;Man;18-30;22
98000;0;0;0;0;0;0;0;54000;19000;2020;Man;18-30;22
1197000;0;0;0;0;0;0;0;0;1197000;2016;Man;51-60;2
5000;0;0;0;0;0;0;0;2000;2000;2018;Man;31-40;4
9000;1000;0;0;0;0;1000;0;0;1000;2021;Man;31-40;0
0;0;0;0;0;0;0;0;0;0;2019;Man;31-40;2
0;0;0;0;0;0;0;0;0;0;2020;Kvinna;41-50;1
643000;0;0;0;0;0;0;0;144000;458000;2018;Man;41-50;21
178000;0;0;0;0;0;0;0;173000;0;2016;Man;41-50;22
154000;112000;0;0;0;0;0;112000;32000;121000;2016;Kvinna;18-30;19
23000;0;0;0;0;0;0;0;0;22000;2021;Kvinna;18-30;5
41000;0;0;0;0;0;0;0;39000;0;2017;Man;18-30;2
13000;0;0;0;0;0;0;0;0;13000;2021;Kvinna;51-60;0
7605000;0;0;0;0;0;0;0;7142000;0;2018;Man;31-40;22
1000;0;0;0;0;0;0;0;0;1000;2021;Man;11-17;3
733000;0;0;0;0;0;0;0;642000;91000;2020;Man;31-40;22
61000;2000;0;0;0;0;2000;0;1000;60000;2015;Man;31-40;4
40000;0;0;0;0;0;0;0;10000;30000;2015;Man;41-50;6
1627000;0;0;0;0;0;0;0;1029000;471000;2010;Kvinna;31-40;7
1746000;0;0;0;0;0;0;0;0;0;2019;Kvinna;31-40;0
50000;27000;0;0;0;0;27000;0;0;50000;2020;Man;18-30;2
611000;0;0;0;0;0;0;0;427000;170000;2015;Man;31-40;24
26000;0;0;0;0;0;0;0;25000;0;2018;Man;31-40;17
47000;0;0;0;0;0;0;0;47000;0;2000;Man;51-60;18
58000;0;0;0;0;0;0;0;0;0;2019;Man;41-50;0
203000;0;0;0;0;0;0;0;136000;67000;2017;Man;31-40;2
45000;4000;0;0;0;0;0;4000;0;44000;2021;Kvinna;18-30;1
0;0;0;0;0;0;0;0;0;0;2015;Man;71-80;0
800000;22000;0;0;0;0;22000;0;333000;466000;2007;Kvinna;18-30;12
0;0;0;0;0;0;0;0;0;0;2020;Man;18-30;0
0;0;0;0;0;0;0;0;0;0;2015;Man;61-70;0
18000;16000;0;16000;0;0;0;0;0;18000;2020;Kvinna;31-40;7
424000;0;0;0;0;0;0;0;0;423000;2020;Kvinna;31-40;11
0;0;0;0;0;0;0;0;0;0;2017;Man;31-40;0
4000;0;0;0;0;0;0;0;0;3000;2021;Man;18-30;13
0;0;0;0;0;0;0;0;0;0;2020;Man;31-40;1
42000;0;0;0;0;0;0;0;5000;36000;2020;Man;18-30;10
18000;0;0;0;0;0;0;0;0;18000;2020;Kvinna;41-50;1
20000;0;0;0;0;0;0;0;19000;0;2021;Man;31-40;20
1082000;0;0;0;0;0;0;0;0;105000;2013;Man;61-70;8
113000;0;0;0;0;0;0;0;88000;3000;2016;Man;18-30;21
1000;0;0;0;0;0;0;0;1000;0;2020;Man;51-60;2
17000;0;0;0;0;0;0;0;0;17000;2018;Kvinna;51-60;0
110000;2000;0;0;0;0;2000;0;74000;34000;2020;Kvinna;18-30;10
1021000;0;0;0;0;0;0;0;557000;464000;2017;Man;51-60;3
510000;0;0;0;0;0;0;0;0;94000;2017;Kvinna;61-70;0
0;0;0;0;0;0;0;0;0;0;2021;Man;41-50;6
39000;0;0;0;0;0;0;0;38000;0;2017;Kvinna;71-80;31
16000;0;0;0;0;0;0;0;14000;2000;2010;Man;61-70;8
1013000;0;0;0;0;0;0;0;1004000;36000;2017;Man;41-50;17
45000;0;0;0;0;0;0;0;0;45000;2017;Man;61-70;0
11000;0;0;0;0;0;0;0;0;11000;2021;Kvinna;41-50;0
20000;0;0;0;0;0;0;0;17000;0;2021;Man;51-60;21
4000;0;0;0;0;0;0;0;3000;2000;2019;Kvinna;11-17;0
43000;0;0;0;0;0;0;0;43000;0;2020;Man;18-30;22
24000;0;0;0;0;0;0;0;23000;0;2018;Man;31-40;22
54000;0;0;0;0;0;0;0;52000;1000;2020;Man;31-40;21
370000;14000;0;0;7000;7000;0;0;81000;209000;2010;Man;31-40;5
0;0;0;0;0;0;0;0;0;0;2021;Kvinna;18-30;2
133000;0;0;0;0;0;0;0;0;8000;2011;Man;41-50;8
473000;0;0;0;0;0;0;0;0;301000;2014;Man;31-40;10
208000;0;0;0;0;0;0;0;20000;188000;2020;Kvinna;18-30;20
175000;0;0;0;0;0;0;0;0;73000;2018;Kvinna;41-50;13
4116000;0;0;0;0;0;0;0;4087000;0;2010;Man;51-60;12
9000;8000;0;0;0;0;0;8000;0;9000;2021;Man;41-50;1
44000;44000;0;0;0;25000;19000;0;0;44000;2019;Man;18-30;10
407000;0;0;0;0;0;0;0;237000;88000;2021;Man;18-30;26
3340000;0;0;0;0;0;0;0;2547000;3000;2014;Man;61-70;25
1000;0;0;0;0;0;0;0;0;0;2017;Man;31-40;0
1051000;0;0;0;0;0;0;0;38000;1012000;2010;Man;61-70;17
4000;0;0;0;0;0;0;0;1000;0;2000;Man;61-70;0
21000;0;0;0;0;0;0;0;0;21000;2021;Kvinna;18-30;1
5244000;0;0;0;0;0;0;0;4504000;366000;2009;Kvinna;71-80;27
6049000;0;0;0;0;0;0;0;5664000;0;2009;Man;41-50;22
1000;0;0;0;0;0;0;0;1000;0;2020;Man;31-40;2
7000;0;0;0;0;0;0;0;7000;0;2006;Kvinna;51-60;1
3000;0;0;0;0;0;0;0;1000;2000;2018;Man;41-50;1
26000;0;0;0;0;0;0;0;9000;8000;2020;Man;18-30;1
0;0;0;0;0;0;0;0;0;0;2015;Man;31-40;3
111000;0;0;0;0;0;0;0;101000;0;2002;Man;41-50;19
4000;0;0;0;0;0;0;0;4000;0;2019;Man;18-30;28
637000;0;0;0;0;0;0;0;117000;520000;2017;Man;51-60;1
1356000;0;0;0;0;0;0;0;229000;1051000;2007;Man;51-60;22
163000;0;0;0;0;0;0;0;148000;4000;2016;Man;31-40;23
68000;0;0;0;0;0;0;0;67000;2000;2020;Man;18-30;24
50000;0;0;0;0;0;0;0;22000;26000;2015;Man;51-60;21
1000;0;0;0;0;0;0;0;0;0;2017;Man;18-30;0
29000;0;0;0;0;0;0;0;10000;0;2021;Man;18-30;1
281000;0;0;0;0;0;0;0;0;281000;2019;Man;18-30;0
33000;0;0;0;0;0;0;0;21000;12000;2020;Man;51-60;16
0;0;0;0;0;0;0;0;0;0;2018;Man;61-70;0
0;0;0;0;0;0;0;0;0;0;2013;Kvinna;51-60;0
0;0;0;0;0;0;0;0;0;0;2014;Man;41-50;0
418000;0;0;0;0;0;0;0;418000;0;2019;Man;41-50;24
240000;0;0;0;0;0;0;0;4000;236000;2010;Man;41-50;7
1005000;5000;0;0;0;0;5000;0;408000;570000;2015;Man;18-30;0
51000;0;0;0;0;0;0;0;42000;8000;2021;Man;18-30;21
434000;0;0;0;0;0;0;0;123000;121000;2016;Företag;-;5
806000;0;0;0;0;0;0;0;50000;0;2017;Man;61-70;2
0;0;0;0;0;0;0;0;0;0;2012;Kvinna;71-80;5
44000;0;0;0;0;0;0;0;39000;0;2021;Man;61-70;1
2000;0;0;0;0;0;0;0;2000;0;2021;Man;31-40;0
22000;0;0;0;0;0;0;0;0;22000;2014;Kvinna;31-40;0
788000;0;0;0;0;0;0;0;20000;506000;2018;Man;61-70;6
1000;0;0;0;0;0;0;0;0;0;2019;Man;18-30;3
35000;0;0;0;0;0;0;0;0;34000;2020;Kvinna;18-30;2
33000;0;0;0;0;0;0;0;0;25000;2018;Kvinna;18-30;2
6000;0;0;0;0;0;0;0;4000;0;2021;Man;18-30;18
22000;0;0;0;0;0;0;0;4000;14000;2017;Man;18-30;24
7897000;811000;0;0;0;0;0;811000;3543000;4340000;2007;Kvinna;71-80;5
9000;0;0;0;0;0;0;0;5000;3000;2021;Man;11-17;13
129000;0;0;0;0;0;0;0;68000;0;2015;Man;18-30;21
957000;39000;0;37000;0;0;2000;0;88000;638000;2017;Kvinna;18-30;10
33000;13000;0;0;0;0;0;13000;8000;13000;2018;Kvinna;31-40;8
238000;0;0;0;0;0;0;0;166000;16000;2011;Man;41-50;22
182000;0;0;0;0;0;0;0;0;100000;2018;Kvinna;18-30;1
851000;0;0;0;0;0;0;0;520000;331000;2019;Kvinna;41-50;27
385000;0;0;0;0;0;0;0;284000;52000;2009;Man;61-70;0
876000;0;0;0;0;0;0;0;259000;616000;2012;Man;41-50;25
53000;0;0;0;0;0;0;0;53000;0;2020;Man;41-50;26
1000;0;0;0;0;0;0;0;0;0;2021;Man;31-40;1
9000;0;0;0;0;0;0;0;9000;0;2021;Kvinna;31-40;28
311000;0;0;0;0;0;0;0;0;303000;2018;Man;71-80;7
42000;0;0;0;0;0;0;0;41000;0;2020;Kvinna;51-60;17
3000;0;0;0;0;0;0;0;2000;0;2021;Man;41-50;0
11000;0;0;0;0;0;0;0;1000;10000;2020;Kvinna;18-30;4
65000;65000;0;0;0;0;65000;0;0;65000;2018;Man;31-40;9
210000;0;0;0;0;0;0;0;118000;0;2019;Man;61-70;1
218000;0;0;0;0;0;0;0;215000;0;2012;Man;31-40;24
0;0;0;0;0;0;0;0;0;0;2020;Man;18-30;14
0;0;0;0;0;0;0;0;0;0;2020;Man;41-50;0
113000;0;0;0;0;0;0;0;79000;33000;2018;Man;31-40;23
44000;0;0;0;0;0;0;0;44000;0;2020;Man;41-50;13
66000;3000;0;0;0;0;0;3000;0;66000;2013;Man;18-30;14
0;0;0;0;0;0;0;0;0;0;2020;Kvinna;18-30;6
669000;0;0;0;0;0;0;0;0;666000;2015;Man;51-60;1
68000;0;0;0;0;0;0;0;0;68000;2020;Man;18-30;19
1000;0;0;0;0;0;0;0;0;0;2018;Kvinna;51-60;0
25000;0;0;0;0;0;0;0;21000;0;2020;Man;31-40;21
157000;0;0;0;0;0;0;0;90000;67000;2019;Man;51-60;16
193000;0;0;0;0;0;0;0;0;193000;2016;Man;51-60;1
39030000;0;0;0;0;0;0;0;17256000;16210000;2010;Man;51-60;0
1000;0;0;0;0;0;0;0;1000;0;2021;Kvinna;18-30;1
32000;0;0;0;0;0;0;0;5000;26000;2020;Kvinna;71-80;3
0;0;0;0;0;0;0;0;0;0;2017;Man;18-30;0
16000;0;0;0;0;0;0;0;3000;13000;2016;Man;18-30;23
15000;0;0;0;0;0;0;0;15000;0;2021;Man;18-30;1
34000;0;0;0;0;0;0;0;0;34000;2020;Man;31-40;23
174000;0;0;0;0;0;0;0;174000;0;2020;Man;18-30;30
10000;0;0;0;0;0;0;0;2000;7000;2021;Kvinna;18-30;13
0;0;0;0;0;0;0;0;0;0;2020;Man;18-30;0
2919000;0;0;0;0;0;0;0;1047000;440000;2011;Kvinna;41-50;0
8000;0;0;0;0;0;0;0;5000;0;2020;Kvinna;51-60;0
0;0;0;0;0;0;0;0;0;0;2020;Man;41-50;0
2318000;0;0;0;0;0;0;0;1527000;364000;2013;Kvinna;31-40;25
54000;0;0;0;0;0;0;0;0;54000;2018;Kvinna;31-40;0
60000;0;0;0;0;0;0;0;0;60000;2019;Kvinna;61-70;0
0;0;0;0;0;0;0;0;0;0;2008;Man;18-30;0
113000;0;0;0;0;0;0;0;36000;77000;2019;Man;51-60;15
268000;0;0;0;0;0;0;0;140000;0;2016;Kvinna;41-50;16
56000;0;0;0;0;0;0;0;13000;43000;2021;Man;31-40;18
24544000;0;0;0;0;0;0;0;22308000;506000;2018;Kvinna;41-50;28
4000;0;0;0;0;0;0;0;4000;0;2021;Man;31-40;24
29000;0;0;0;0;0;0;0;28000;0;2000;Man;51-60;0
316000;0;0;0;0;0;0;0;129000;39000;2018;Man;61-70;14
58000;0;0;0;0;0;0;0;58000;0;2017;Man;18-30;5
209000;0;0;0;0;0;0;0;208000;0;2020;Kvinna;61-70;2
2000;0;0;0;0;0;0;0;0;2000;2021;Kvinna;31-40;0
1705000;0;0;0;0;0;0;0;1704000;0;2020;Man;81-90;22
673000;0;0;0;0;0;0;0;443000;71000;2016;Man;18-30;13
65000;0;0;0;0;0;0;0;0;65000;2018;Kvinna;18-30;0
340000;118000;0;0;0;0;50000;67000;14000;182000;2016;Man;41-50;24
117000;0;0;0;0;0;0;0;0;117000;2010;Man;61-70;0
224000;0;0;0;0;0;0;0;219000;0;2014;Man;71-80;3
0;0;0;0;0;0;0;0;0;0;2019;Man;18-30;0
0;0;0;0;0;0;0;0;0;0;2016;Företag;-;0
2313000;0;0;0;0;0;0;0;0;0;2018;Man;41-50;1
814000;0;0;0;0;0;0;0;797000;0;2020;Man;41-50;23
419000;0;0;0;0;0;0;0;0;17000;2008;Kvinna;81-90;0
298000;1000;0;0;0;0;1000;0;265000;30000;2020;Kvinna;51-60;22
